-179,40,610aa53e4d2c0b04f77057b4,0,1
-179,41,610aa53e4d2c0b04f77057b4,0,1
-179,42,610aa53e4d2c0b04f77057b4,0,1
-179,43,610aa53e4d2c0b04f77057b4,0,1
-179,44,610aa53e4d2c0b04f77057b4,0,1
-179,45,610aa53e4d2c0b04f77057b4,0,1
-179,46,610aa53e4d2c0b04f77057b4,0,1
-179,47,610aa53e4d2c0b04f77057b4,0,1
-179,48,610aa53e4d2c0b04f77057b4,0,1
-179,49,610aa53e4d2c0b04f77057b4,0,1
-179,50,610aa53e4d2c0b04f77057b4,0,1
-179,51,610aa53e4d2c0b04f77057b4,0,1
-179,52,610aa53e4d2c0b04f77057b4,0,1
-179,53,610aa53e4d2c0b04f77057b4,0,1
-179,54,610aa53e4d2c0b04f77057b4,0,1
-179,55,610aa53e4d2c0b04f77057b4,0,1
-179,56,610aa53e4d2c0b04f77057b4,0,1
-179,57,610aa53e4d2c0b04f77057b4,0,1
-179,58,610aa53e4d2c0b04f77057b4,0,1
-179,59,610aa53e4d2c0b04f77057b4,0,1
-179,60,610aa53e4d2c0b04f77057b4,0,1
-179,61,610aa53e4d2c0b04f77057b4,0,1
-179,62,610aa53e4d2c0b04f77057b4,0,1
-179,63,610aa53e4d2c0b04f77057b4,0,1
-179,64,610aa53e4d2c0b04f77057b4,0,1
-179,65,610aa53e4d2c0b04f77057b4,0,1
-179,66,610aa53e4d2c0b04f77057b4,0,1
-179,67,610aa53e4d2c0b04f77057b4,0,1
-179,68,610aa53e4d2c0b04f77057b4,0,1
-179,69,610aa53e4d2c0b04f77057b4,0,1
-179,70,610aa53e4d2c0b04f77057b4,0,1
-179,71,610aa53e4d2c0b04f77057b4,0,1
-179,72,610aa53e4d2c0b04f77057b4,0,1
-179,73,610aa53e4d2c0b04f77057b4,0,1
-179,74,610aa53e4d2c0b04f77057b4,0,1
-179,75,610aa53e4d2c0b04f77057b4,0,1
-179,76,610aa53e4d2c0b04f77057b4,0,1
-179,77,610aa53e4d2c0b04f77057b4,0,1
-179,78,610aa53e4d2c0b04f77057b4,0,1
-179,79,610aa53e4d2c0b04f77057b4,0,1
-179,80,610aa53e4d2c0b04f77057b4,0,1
-179,81,610aa53e4d2c0b04f77057b4,0,1
-179,82,610aa53e4d2c0b04f77057b4,0,1
-179,83,610aa53e4d2c0b04f77057b4,0,1
-179,84,610aa53e4d2c0b04f77057b4,0,1
-179,85,610aa53e4d2c0b04f77057b4,0,1
-179,86,610aa53e4d2c0b04f77057b4,0,1
-179,87,610aa53e4d2c0b04f77057b4,0,1
-179,88,610aa53e4d2c0b04f77057b4,0,1
-179,89,610aa53e4d2c0b04f77057b4,0,1
-179,90,610aa53e4d2c0b04f77057b4,0,1
-179,91,610aa53e4d2c0b04f77057b4,0,1
-179,92,610aa53e4d2c0b04f77057b4,0,1
-179,93,610aa53e4d2c0b04f77057b4,0,1
-179,94,610aa53e4d2c0b04f77057b4,0,1
-179,95,610aa53e4d2c0b04f77057b4,0,1
-179,96,610aa53e4d2c0b04f77057b4,0,1
-179,97,610aa53e4d2c0b04f77057b4,0,1
-179,98,610aa53e4d2c0b04f77057b4,0,1
-179,99,6303f44121595e18cf67cba2,0,0
-178,-74,610aa53e4d2c0b04f77057b4,0,2
-178,-73,5ff5e8cd249bf5176c42f44c,0,0
-178,-72,5ff5e8cd249bf5176c42f44c,0,0
-178,-71,5ff5e8cd249bf5176c42f44c,0,0
-178,-70,5ff5e8cd249bf5176c42f44c,0,0
-178,-69,5ff5e8cd249bf5176c42f44c,0,0
-178,-68,5ff5e8cd249bf5176c42f44c,0,0
-178,-67,5ff5e8cd249bf5176c42f44c,0,0
-178,-66,5ff5e8cd249bf5176c42f44c,0,0
-178,-65,656fea5dd91f4015546ef8aa,0,0
-178,-64,610a922f96fc0013fedf8adc,0,0
-178,-63,610a922f96fc0013fedf8adc,0,0
-178,-62,610a922f96fc0013fedf8adc,0,0
-178,-61,610a922f96fc0013fedf8adc,0,0
-178,-60,610a922f96fc0013fedf8adc,0,0
-178,-59,610a922f96fc0013fedf8adc,0,0
-178,-58,610a922f96fc0013fedf8adc,0,0
-178,-57,610a922f96fc0013fedf8adc,0,0
-178,-56,610a922f96fc0013fedf8adc,0,0
-178,-55,610a922f96fc0013fedf8adc,0,0
-178,-54,610a922f96fc0013fedf8adc,0,0
-178,-53,610a922f96fc0013fedf8adc,0,0
-178,-52,610a922f96fc0013fedf8adc,0,0
-178,-51,610a922f96fc0013fedf8adc,0,0
-178,-50,610a922f96fc0013fedf8adc,0,0
-178,-49,610a922f96fc0013fedf8adc,0,0
-178,-48,610a922f96fc0013fedf8adc,0,0
-178,-47,610a922f96fc0013fedf8adc,0,0
-178,-46,610a922f96fc0013fedf8adc,0,0
-178,-45,610a922f96fc0013fedf8adc,0,0
-178,-44,610a922f96fc0013fedf8adc,0,0
-178,-43,610a922f96fc0013fedf8adc,0,0
-178,-42,610a922f96fc0013fedf8adc,0,0
-178,-41,610a922f96fc0013fedf8adc,0,0
-178,-40,610a922f96fc0013fedf8adc,0,0
-178,-39,610a922f96fc0013fedf8adc,0,0
-178,-38,610a922f96fc0013fedf8adc,0,0
-178,-37,610a922f96fc0013fedf8adc,0,0
-178,-36,610aab294236b605044d7dc2,0,0
-178,-35,610a922f96fc0013fedf8adc,0,0
-178,-34,610a922f96fc0013fedf8adc,0,0
-178,-33,610a922f96fc0013fedf8adc,0,0
-178,-32,610a922f96fc0013fedf8adc,0,0
-178,-31,610a922f96fc0013fedf8adc,0,0
-178,-30,610a922f96fc0013fedf8adc,0,0
-178,-29,610a922f96fc0013fedf8adc,0,0
-178,-28,610a922f96fc0013fedf8adc,0,0
-178,-27,610aab294236b605044d7dc2,0,0
-178,-26,610a922f96fc0013fedf8adc,0,0
-178,-25,610a922f96fc0013fedf8adc,0,0
-178,-24,610a922f96fc0013fedf8adc,0,0
-178,-23,610a922f96fc0013fedf8adc,0,0
-178,-22,610a922f96fc0013fedf8adc,0,0
-178,-21,610a922f96fc0013fedf8adc,0,0
-178,-20,610a922f96fc0013fedf8adc,0,0
-178,-19,610a922f96fc0013fedf8adc,0,0
-178,-18,610aab294236b605044d7dc2,0,0
-178,-17,610a922f96fc0013fedf8adc,0,0
-178,-16,610a922f96fc0013fedf8adc,0,0
-178,-15,610a922f96fc0013fedf8adc,0,0
-178,-14,610a922f96fc0013fedf8adc,0,0
-178,-13,610a922f96fc0013fedf8adc,0,0
-178,-12,610a922f96fc0013fedf8adc,0,0
-178,-11,610a922f96fc0013fedf8adc,0,0
-178,-10,610a922f96fc0013fedf8adc,0,0
-178,-9,610aab294236b605044d7dc2,0,0
-178,-8,610a922f96fc0013fedf8adc,0,0
-178,-7,610a922f96fc0013fedf8adc,0,0
-178,-6,610a922f96fc0013fedf8adc,0,0
-178,-5,610a922f96fc0013fedf8adc,0,0
-178,-4,610a922f96fc0013fedf8adc,0,0
-178,-3,610a922f96fc0013fedf8adc,0,0
-178,-2,610a922f96fc0013fedf8adc,0,0
-178,-1,610a922f96fc0013fedf8adc,0,0
-178,0,610aab294236b605044d7dc2,0,0
-178,1,610a922f96fc0013fedf8adc,0,0
-178,2,610a922f96fc0013fedf8adc,0,0
-178,3,610a922f96fc0013fedf8adc,0,0
-178,4,610a922f96fc0013fedf8adc,0,0
-178,5,610a922f96fc0013fedf8adc,0,0
-178,6,610a922f96fc0013fedf8adc,0,0
-178,7,610a922f96fc0013fedf8adc,0,0
-178,8,610a922f96fc0013fedf8adc,0,0
-178,9,610aab294236b605044d7dc2,0,0
-178,10,610a922f96fc0013fedf8adc,0,0
-178,11,610a922f96fc0013fedf8adc,0,0
-178,12,610a922f96fc0013fedf8adc,0,0
-178,13,610a922f96fc0013fedf8adc,0,0
-178,14,610a922f96fc0013fedf8adc,0,0
-178,15,610a922f96fc0013fedf8adc,0,0
-178,16,610a922f96fc0013fedf8adc,0,0
-178,17,610a922f96fc0013fedf8adc,0,0
-178,18,610aab294236b605044d7dc2,0,0
-178,19,610a922f96fc0013fedf8adc,0,0
-178,20,610a922f96fc0013fedf8adc,0,0
-178,21,610a922f96fc0013fedf8adc,0,0
-178,22,610a922f96fc0013fedf8adc,0,0
-178,23,610a922f96fc0013fedf8adc,0,0
-178,24,610a922f96fc0013fedf8adc,0,0
-178,25,610a922f96fc0013fedf8adc,0,0
-178,26,610a922f96fc0013fedf8adc,0,0
-178,27,610a922f96fc0013fedf8adc,0,0
-178,28,610a922f96fc0013fedf8adc,0,0
-178,29,610a922f96fc0013fedf8adc,0,0
-178,30,610a922f96fc0013fedf8adc,0,0
-178,31,610a922f96fc0013fedf8adc,0,0
-178,32,610a922f96fc0013fedf8adc,0,0
-178,33,610a922f96fc0013fedf8adc,0,0
-178,34,610a922f96fc0013fedf8adc,0,0
-178,35,610a922f96fc0013fedf8adc,0,0
-178,36,610a922f96fc0013fedf8adc,0,0
-178,37,610a922f96fc0013fedf8adc,0,0
-178,38,610a922f96fc0013fedf8adc,0,0
-178,39,610a922f96fc0013fedf8adc,0,0
-178,40,610a922f96fc0013fedf8adc,0,0
-178,41,610a922f96fc0013fedf8adc,0,0
-178,42,610a922f96fc0013fedf8adc,0,0
-178,43,610a922f96fc0013fedf8adc,0,0
-178,44,610a922f96fc0013fedf8adc,0,0
-178,45,610aab294236b605044d7dc2,0,0
-178,46,610a922f96fc0013fedf8adc,0,0
-178,47,610a922f96fc0013fedf8adc,0,0
-178,48,610a922f96fc0013fedf8adc,0,0
-178,49,610a922f96fc0013fedf8adc,0,0
-178,50,610a922f96fc0013fedf8adc,0,0
-178,51,610a922f96fc0013fedf8adc,0,0
-178,52,610a922f96fc0013fedf8adc,0,0
-178,53,610a922f96fc0013fedf8adc,0,0
-178,54,610aab294236b605044d7dc2,0,0
-178,55,610a922f96fc0013fedf8adc,0,0
-178,56,610a922f96fc0013fedf8adc,0,0
-178,57,610a922f96fc0013fedf8adc,0,0
-178,58,610a922f96fc0013fedf8adc,0,0
-178,59,610a922f96fc0013fedf8adc,0,0
-178,60,610a922f96fc0013fedf8adc,0,0
-178,61,610a922f96fc0013fedf8adc,0,0
-178,62,610a922f96fc0013fedf8adc,0,0
-178,63,610aab294236b605044d7dc2,0,0
-178,64,610a922f96fc0013fedf8adc,0,0
-178,65,610a922f96fc0013fedf8adc,0,0
-178,66,610a922f96fc0013fedf8adc,0,0
-178,67,610a922f96fc0013fedf8adc,0,0
-178,68,610a922f96fc0013fedf8adc,0,0
-178,69,610a922f96fc0013fedf8adc,0,0
-178,70,610a922f96fc0013fedf8adc,0,0
-178,71,610a922f96fc0013fedf8adc,0,0
-178,72,610a922f96fc0013fedf8adc,0,0
-178,73,610a922f96fc0013fedf8adc,0,0
-178,74,610a922f96fc0013fedf8adc,0,0
-178,75,610a922f96fc0013fedf8adc,0,0
-178,76,610a922f96fc0013fedf8adc,0,0
-178,77,610a922f96fc0013fedf8adc,0,0
-178,78,610a922f96fc0013fedf8adc,0,0
-178,79,610a922f96fc0013fedf8adc,0,0
-178,80,610a922f96fc0013fedf8adc,0,0
-178,81,610a922f96fc0013fedf8adc,0,0
-178,82,610a922f96fc0013fedf8adc,0,0
-178,83,610a922f96fc0013fedf8adc,0,0
-178,84,610a922f96fc0013fedf8adc,0,0
-178,85,610a922f96fc0013fedf8adc,0,0
-178,86,610a922f96fc0013fedf8adc,0,0
-178,87,610a922f96fc0013fedf8adc,0,0
-178,88,610a922f96fc0013fedf8adc,0,0
-178,89,610a922f96fc0013fedf8adc,0,0
-178,90,610a922f96fc0013fedf8adc,0,0
-178,91,610a922f96fc0013fedf8adc,0,0
-178,92,610a922f96fc0013fedf8adc,0,0
-178,93,610a922f96fc0013fedf8adc,0,0
-178,94,610a922f96fc0013fedf8adc,0,0
-178,95,610a922f96fc0013fedf8adc,0,0
-178,96,610a922f96fc0013fedf8adc,0,0
-178,97,610a922f96fc0013fedf8adc,0,0
-178,98,610a922f96fc0013fedf8adc,0,0
-178,99,610aa53e4d2c0b04f77057b4,0,0
-177,-74,610aa53e4d2c0b04f77057b4,0,2
-177,-73,5ff5e8cd249bf5176c42f44c,0,0
-177,-72,5ff5e8cd249bf5176c42f44c,0,0
-177,-71,5ff5e8cd249bf5176c42f44c,0,0
-177,-70,5ff5e8cd249bf5176c42f44c,0,0
-177,-69,5ff5e8cd249bf5176c42f44c,0,0
-177,-68,5ff5e8cd249bf5176c42f44c,0,0
-177,-67,5ff5e8cd249bf5176c42f44c,0,0
-177,-66,5ff5e8cd249bf5176c42f44c,0,0
-177,-65,656fea5dd91f4015546ef8aa,0,0
-177,-64,610aa8581c545213fc29d00b,0,0
-177,-63,6303f2423829c81eca3899a2,0,0
-177,-62,6303f2423829c81eca3899a2,0,0
-177,-61,6303f2423829c81eca3899a2,0,0
-177,-60,6303f2423829c81eca3899a2,0,0
-177,-59,6303f2423829c81eca3899a2,0,0
-177,-58,6303f2423829c81eca3899a2,0,0
-177,-57,6303f2423829c81eca3899a2,0,0
-177,-56,6303f2423829c81eca3899a2,0,0
-177,-55,655cd9b75bb9a5149cf4bf2e,0,0
-177,-54,610aa8581c545213fc29d00b,0,0
-177,-53,650cb2fda1029c46f447a52c,0,1
-177,-52,650cb2fda1029c46f447a52c,0,2
-177,-51,650cb2fda1029c46f447a52c,0,0
-177,-50,650cb2fda1029c46f447a52c,0,1
-177,-49,650cb2fda1029c46f447a52c,0,2
-177,-48,650cb2fda1029c46f447a52c,0,1
-177,-47,650cb2fda1029c46f447a52c,0,2
-177,-46,650cb2fda1029c46f447a52c,0,3
-177,-45,610aa8581c545213fc29d00b,0,0
-177,-44,636df10efbc5e605ab2617eb,0,0
-177,-43,636df10efbc5e605ab2617eb,0,0
-177,-42,636df10efbc5e605ab2617eb,0,0
-177,-41,636df10efbc5e605ab2617eb,0,0
-177,-40,636df10efbc5e605ab2617eb,0,0
-177,-39,636df10efbc5e605ab2617eb,0,0
-177,-38,636df10efbc5e605ab2617eb,0,0
-177,-37,636df10efbc5e605ab2617eb,0,0
-177,-36,610aa8581c545213fc29d00b,0,0
-177,-35,63fba3cbd9af9a059dcb58fc,0,0
-177,-34,63fba3cbd9af9a059dcb58fc,0,0
-177,-33,63fba3cbd9af9a059dcb58fc,0,0
-177,-32,63fba3cbd9af9a059dcb58fc,0,0
-177,-31,63fba3cbd9af9a059dcb58fc,0,0
-177,-30,63fba3cbd9af9a059dcb58fc,0,0
-177,-29,63fba3cbd9af9a059dcb58fc,0,0
-177,-28,63fba3cbd9af9a059dcb58fc,0,0
-177,-27,610aa8581c545213fc29d00b,0,0
-177,-26,63fba176ed4fdc05a47fa71d,0,3
-177,-25,63fba176ed4fdc05a47fa71d,0,1
-177,-24,63fba176ed4fdc05a47fa71d,0,0
-177,-23,63fba176ed4fdc05a47fa71d,0,1
-177,-22,63fba176ed4fdc05a47fa71d,0,2
-177,-21,63fba176ed4fdc05a47fa71d,0,3
-177,-20,63fba176ed4fdc05a47fa71d,0,0
-177,-19,63fba176ed4fdc05a47fa71d,0,3
-177,-18,610aa8581c545213fc29d00b,0,0
-177,-17,62308244ee34491c18fc864a,0,0
-177,-16,62308244ee34491c18fc864a,0,0
-177,-15,62308244ee34491c18fc864a,0,0
-177,-14,62308244ee34491c18fc864a,0,0
-177,-13,62308244ee34491c18fc864a,0,0
-177,-12,62308244ee34491c18fc864a,0,0
-177,-11,62308244ee34491c18fc864a,0,0
-177,-10,62308244ee34491c18fc864a,0,0
-177,-9,610aa8581c545213fc29d00b,0,0
-177,-8,63fb9ec2325d115608617e11,0,0
-177,-7,63fb9ec2325d115608617e11,0,0
-177,-6,63fb9ec2325d115608617e11,0,0
-177,-5,63fb9ec2325d115608617e11,0,0
-177,-4,63fb9ec2325d115608617e11,0,0
-177,-3,63fb9ec2325d115608617e11,0,0
-177,-2,63fb9ec2325d115608617e11,0,0
-177,-1,63fb9ec2325d115608617e11,0,0
-177,0,610aa8581c545213fc29d00b,0,0
-177,1,62ef02cd2370fb05a9177834,0,0
-177,2,62ef02cd2370fb05a9177834,0,0
-177,3,62ef02cd2370fb05a9177834,0,0
-177,4,62ef02cd2370fb05a9177834,0,0
-177,5,62ef02cd2370fb05a9177834,0,0
-177,6,62ef02cd2370fb05a9177834,0,0
-177,7,62ef02cd2370fb05a9177834,0,0
-177,8,62ef02cd2370fb05a9177834,0,0
-177,9,610aa8581c545213fc29d00b,0,0
-177,10,6303f2423829c81eca3899a2,0,0
-177,11,6303f2423829c81eca3899a2,0,0
-177,12,6303f2423829c81eca3899a2,0,0
-177,13,6303f2423829c81eca3899a2,0,0
-177,14,6303f2423829c81eca3899a2,0,0
-177,15,6303f2423829c81eca3899a2,0,0
-177,16,6303f2423829c81eca3899a2,0,0
-177,17,6303f2423829c81eca3899a2,0,0
-177,18,610aa8581c545213fc29d00b,0,0
-177,19,6303f7653829c81eca3899b4,0,0
-177,20,6303f7653829c81eca3899b4,0,0
-177,21,6303f7653829c81eca3899b4,0,0
-177,22,6303f7653829c81eca3899b4,0,0
-177,23,6303f7653829c81eca3899b4,0,0
-177,24,6303f7653829c81eca3899b4,0,0
-177,25,6303f7653829c81eca3899b4,0,0
-177,26,6303f7653829c81eca3899b4,0,0
-177,27,610aa8581c545213fc29d00b,0,0
-177,28,635e8a1db7405b05a7d534ad,0,0
-177,29,635e8a1db7405b05a7d534ad,0,0
-177,30,635e8a1db7405b05a7d534ad,0,0
-177,31,635e8a1db7405b05a7d534ad,0,0
-177,32,635e8a1db7405b05a7d534ad,0,0
-177,33,635e8a1db7405b05a7d534ad,0,0
-177,34,635e8a1db7405b05a7d534ad,0,0
-177,35,635e8a1db7405b05a7d534ad,0,0
-177,36,610aa8581c545213fc29d00b,0,0
-177,37,635e952d14afa76a0ef323b9,0,2
-177,38,635e952d14afa76a0ef323b9,0,1
-177,39,635e952d14afa76a0ef323b9,0,0
-177,40,635e952d14afa76a0ef323b9,0,2
-177,41,635e952d14afa76a0ef323b9,0,1
-177,42,635e952d14afa76a0ef323b9,0,0
-177,43,635e952d14afa76a0ef323b9,0,3
-177,44,635e952d14afa76a0ef323b9,0,3
-177,45,610aa8581c545213fc29d00b,0,0
-177,46,64384830d549135ed38580f4,0,0
-177,47,64384830d549135ed38580f4,0,0
-177,48,64384830d549135ed38580f4,0,0
-177,49,64384830d549135ed38580f4,0,0
-177,50,64384830d549135ed38580f4,0,0
-177,51,64384830d549135ed38580f4,0,0
-177,52,64384830d549135ed38580f4,0,0
-177,53,64384830d549135ed38580f4,0,0
-177,54,610aa8581c545213fc29d00b,0,0
-177,55,600deaf91a51505a70b67624,0,0
-177,56,600deaf91a51505a70b67624,0,0
-177,57,600deaf91a51505a70b67624,0,0
-177,58,600deaf91a51505a70b67624,0,0
-177,59,600deaf91a51505a70b67624,0,0
-177,60,600deaf91a51505a70b67624,0,0
-177,61,600deaf91a51505a70b67624,0,0
-177,62,600deaf91a51505a70b67624,0,0
-177,63,610aa8581c545213fc29d00b,0,0
-177,64,61a14523a678820452df7818,0,0
-177,65,61a14523a678820452df7818,0,0
-177,66,61a14523a678820452df7818,0,0
-177,67,61a14523a678820452df7818,0,0
-177,68,61a14523a678820452df7818,0,0
-177,69,61a14523a678820452df7818,0,0
-177,70,61a14523a678820452df7818,0,0
-177,71,61a14523a678820452df7818,0,0
-177,72,610aa49496fc0013fedf8b44,0,0
-177,73,62ffcd649051ab1ec4a78ad6,0,0
-177,74,62ffcd649051ab1ec4a78ad6,0,0
-177,75,62ffcd649051ab1ec4a78ad6,0,0
-177,76,62ffcd649051ab1ec4a78ad6,0,0
-177,77,62ffcd649051ab1ec4a78ad6,0,0
-177,78,62ffcd649051ab1ec4a78ad6,0,0
-177,79,62ffcd649051ab1ec4a78ad6,0,0
-177,80,64d0ed24054e5446fc99583d,0,0
-177,81,610aa49496fc0013fedf8b44,0,0
-177,84,61a7c0aa86249805ba8eff30,0,0
-177,86,5a5584070509cd3b13b248cc,0,0
-177,89,64d0f15d054e5446fc995852,0,0
-177,90,610aa49496fc0013fedf8b44,0,0
-177,91,600deaf91a51505a70b67624,0,0
-177,92,600deaf91a51505a70b67624,0,0
-177,93,600deaf91a51505a70b67624,0,0
-177,94,600deaf91a51505a70b67624,0,0
-177,95,600deaf91a51505a70b67624,0,0
-177,96,600deaf91a51505a70b67624,0,0
-177,97,600deaf91a51505a70b67624,0,0
-177,98,600deaf91a51505a70b67624,0,0
-177,99,610aa53e4d2c0b04f77057b4,0,0
-176,-74,610aa53e4d2c0b04f77057b4,0,2
-176,-73,5ff5e8cd249bf5176c42f44c,0,0
-176,-72,5ff5e8cd249bf5176c42f44c,0,0
-176,-71,5ff5e8cd249bf5176c42f44c,0,0
-176,-70,5ff5e8cd249bf5176c42f44c,0,0
-176,-69,5ff5e8cd249bf5176c42f44c,0,0
-176,-68,5ff5e8cd249bf5176c42f44c,0,0
-176,-67,5ff5e8cd249bf5176c42f44c,0,0
-176,-66,5ff5e8cd249bf5176c42f44c,0,0
-176,-65,5ff5e8cd249bf5176c42f44c,0,0
-176,-64,610aa8581c545213fc29d00b,0,0
-176,-63,6303f2423829c81eca3899a2,0,0
-176,-62,6303f2423829c81eca3899a2,0,0
-176,-61,6303f2423829c81eca3899a2,0,0
-176,-60,6303f2423829c81eca3899a2,0,0
-176,-59,6303f2423829c81eca3899a2,0,0
-176,-58,6303f2423829c81eca3899a2,0,0
-176,-57,6303f2423829c81eca3899a2,0,0
-176,-56,610aa53e4d2c0b04f77057b4,0,1
-176,-55,655cd9b75bb9a5149cf4bf2e,0,0
